anime_ID,Title,Japanese,English,Synopsis,Type,Episodes,Status,Start_Aired,End_Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographics,Duration_Minutes,Rating,Score,Scored_Users,Ranked,Popularity,Members,Favorites
29677,Kage,かげ,Shadow,Independent animation by Hayashi Seiichi.,Movie,1.0,Finished Airing,1967-01-01,,Unknown,Unknown,Unknown,Original,Drama,Historical,Unknown,3.0,G - All Ages,5.161,202.0,120882.0,13764,535,1
29597,Hana,花,Flower,A short film by Kuri Youji. A man plants a flower and waits for it to bear fruit...,Movie,1.0,Finished Airing,1967-01-01,,Unknown,Unknown,Unknown,Original,Comedy,Unknown,Unknown,1.0,G - All Ages,4.331,554.0,129692.0,12093,939,0
7024,Heya,部屋,Unknown,Short experimental film from 1967 from animator Yoji Kuri.,Movie,1.0,Finished Airing,1967-01-01,,Kuri Jikken Manga Kobo,Unknown,Unknown,Original,"Avant Garde, Comedy",Unknown,Unknown,4.0,R+ - Mild Nudity,3.901,1068.0,130422.0,10530,1723,1
34037,Kitakaze no Kureta Table-kake,きたかぜのくれたテーブルかけ,Unknown,"Based on a Norwegian fable. 

Hans was making bread and North Wind was blowing all the flour out of his bowl. He decides to visit the North Wind in his castle to ask him to stop and for compensation. North Wind gives him a tablecloth that summons delicious food on top of it. Unbeknownst to him, Hans was swindled out of his tablecloth by a local innkeeper. He returns to North Wind and gets a sheep that drops gold coins. The innkeeper swindles him again. Hans returns a 3rd time and gets a scepter, this time booby-trapped by North Wind to figure out who has been stealing Hans' gifts. The innkeeper gets his punishment when he tries to swindle the scepter and Hans gets to keep his 3 fantastical items and returns home to his mother.",Movie,1.0,Finished Airing,1967-01-01,,Gakken,Unknown,Gakken Eigakyoku,Other,Fantasy,Historical,Unknown,13.0,G - All Ages,,,192322.0,17434,206,0
10813,Alps no Shoujo Heidi Pilot,アルプスの少女ハイジ パイロット版,Unknown,Pilot episode of the famous anime Heidi.,Special,1.0,Finished Airing,1967-01-01,,TCJ,Unknown,Unknown,Unknown,"Comedy, Drama, Slice of Life",Unknown,Unknown,5.0,G - All Ages,5.261,434.0,118342.0,11642,1104,1
29665,Genei Toshi,幻影都市,Illusion City,Independent animation by Shimamura Tatsuo.,Movie,1.0,Finished Airing,1967-01-01,,Unknown,Unknown,Unknown,Original,Avant Garde,Unknown,Unknown,4.0,G - All Ages,5.141,149.0,121272.0,15177,361,0
52766,Sihanpogtan,시한폭탄,Time Bomb,"Without dialogue, the story reveals anti-American sentiments and a certain depiction of the US Army.

(Source: YouTube)",Movie,1.0,Finished Airing,1967-01-01,,Unknown,Unknown,Unknown,Original,Drama,Military,Unknown,13.0,PG-13 - Teens 13 or older,,,151252.0,20654,36,0
2687,Gokuu no Daibouken,悟空の大冒険,Adventures of the Monkey King,"In this film, because of complaints from children that Goku is depicted as too much of an eager student, he is instead portrayed as a very naughty modern boy. It then received so many complaints from the PTA about its bad language that it was forced out of the show after all.

(Source: Official Site)",TV,39.0,Finished Airing,1967-01-07,1967-09-30,Fuji TV,Unknown,Mushi Production,Unknown,"Comedy, Fantasy",Unknown,Unknown,25.0,G - All Ages,6.251,240.0,77532.0,12320,874,3
16556,Hong Kil-dong,홍길동,Unknown,"A special boy is born on a day when hurricanes and wicked spirits struck medieval Korea. The citizens and family learn that the infant has super human strength and cunning intelligence. As the boy grows up, he makes a vow to his family, the emperor of Korea, and to the high deities to rid Korea of the chaos and disorder caused by the wicked beings.

(Source: IMDB)",Movie,1.0,Finished Airing,1967-01-21,,Unknown,Unknown,Unknown,Unknown,"Adventure, Fantasy",Historical,Unknown,70.0,G - All Ages,,,184492.0,14764,399,1
23911,"Subarashii Sekai Ryokou: Alaska no Tabi ""Daigo Hyougaki""",すばらしい世界旅行 アラスカの旅“第五氷河期”,Unknown,"In the near future, Earth is engulfed in a new ice age as snow falls ceaselessly in summer and glaciers advance with uncharacteristic speed. In this SF spinoff of the live-action Wonderful World Travel series, humanity must decide whether to use science to fight the ice or to adapt to it. 

(Source: Anime Encyclopedia)",Special,2.0,Finished Airing,1967-01-29,1967-02-05,Nippon Television Network,Unknown,Unknown,Unknown,"Adventure, Sci-Fi",Unknown,Unknown,30.0,PG - Children,,,152912.0,16305,277,1
5232,Ninja Bugei-chou,忍者武芸帳,Manual of Ninja Martial Arts,"Also known as Manual of Ninja Martial Arts, the only animation from Japanese New Wave maestro Nagisa Oshima is as provocative as one would expect from such a remarkable filmmaker. The film follows Sanpei Shirato's classic comic story about the son of an assassinated feudal lord in the Muromachi period, who attempts to avenge his father's death and meets Kagemaru, a renegade ninja helping peasants and farmers rebel against Oda Nobunaga's regime.",Movie,1.0,Finished Airing,1967-02-15,,Unknown,Unknown,Unknown,Unknown,Action,Unknown,Unknown,135.0,R - 17+ (violence & profanity),5.411,306.0,114112.0,10827,1524,4
