anime_ID,Title,Japanese,English,Synopsis,Type,Episodes,Status,Start_Aired,End_Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographics,Duration_Minutes,Rating,Score,Scored_Users,Ranked,Popularity,Members,Favorites
43393,Xiao Shi Zhu,小石柱,Unknown,Unknown,Movie,1.0,Finished Airing,1977-01-01,,Unknown,Unknown,Shanghai Animation Film Studio,Novel,Unknown,Unknown,Kids,80.0,G - All Ages,,,161292.0,20387,44,1
29629,Coffee Break,コーヒーブレイク,Unknown,A short film by Furukawa Taku.,Movie,1.0,Finished Airing,1977-01-01,,Takun Manga Box,Unknown,Unknown,Original,Avant Garde,Unknown,Unknown,3.0,G - All Ages,4.831,609.0,126172.0,11729,1075,1
30530,Fuusen Shoujo Temple-chan Movie,風船少女テンプルちゃん,Unknown,Compilation movie. ,Movie,1.0,Finished Airing,1977-01-01,,Unknown,Unknown,Tatsunoko Production,Unknown,"Adventure, Comedy",Music,Kids,134.0,None,,,179412.0,17723,188,0
7027,Manga,漫画,Unknown,Short experimental animation from Yoji Kuri.,Movie,1.0,Finished Airing,1977-01-01,,Unknown,Unknown,Unknown,Original,Comedy,Unknown,Unknown,7.0,G - All Ages,4.551,693.0,128762.0,11453,1192,3
43391,Shan Yang Hui Le Jia,山羊回了家,Unknown,Unknown,Movie,1.0,Finished Airing,1977-01-01,,Unknown,Unknown,Shanghai Animation Film Studio,Unknown,Unknown,Unknown,Kids,16.0,G - All Ages,,,148142.0,20119,49,0
3008,Time Bokan Series: Yatterman,タイムボカンシリーズ ヤッターマン,Unknown,"A mysterious gem called the ""Skull Stone"" is said to be able to reveal the location of the largest vein of gold in the world. This legend has entranced many people who wanted to get their hands on fame, power and wealth, including the trio of villains in this show: the ""Dorombo Gang."" However, their hunt for the Skull Stone is not as easy as they imagined, mainly due to the faulty information they receive from their leader, and most of all, by a justical duo of pursuers called the ""Yatterman""!

(Source: Wikipedia)",TV,108.0,Finished Airing,1977-01-01,1979-01-27,Unknown,Unknown,Tatsunoko Production,Original,"Adventure, Comedy",Mecha,Unknown,22.0,G - All Ages,6.661,2156.0,54912.0,7688,4811,18
43392,Lu Dang Xiao Ying Xiong,芦荡小英雄,Unknown,Unknown,Movie,1.0,Finished Airing,1977-01-01,,Unknown,Unknown,Shanghai Animation Film Studio,Unknown,Unknown,Unknown,Kids,17.0,G - All Ages,,,131592.0,20086,50,0
29661,Karma,カルマ,Unknown,"""In his early experimental short Karma (カルマ, 1977), Aihara uses water as his central motif.  The film is hand drawn and appears to be shot on 16mm using a blue filter.  At first we can only see tiny specks on the screen, coming and going like snow flurries.  The specks gradually grow larger and take the shape of bubbles, then even larger into rivulets of water on a transparent surface.""

(Source: Nishikata Film Review)",Movie,1.0,Finished Airing,1977-01-01,,Unknown,Unknown,Unknown,Unknown,Avant Garde,Unknown,Unknown,2.0,G - All Ages,5.031,243.0,123402.0,13992,497,0
32252,Japonese,日本人,Unknown,A film by Renzou Kinoshita about culture and tradition.,Movie,1.0,Finished Airing,1977-01-01,,Unknown,Unknown,Unknown,Unknown,Comedy,Unknown,Unknown,4.0,G - All Ages,,,187292.0,18281,156,0
4218,Niji ni Mukatte,虹に向って,Unknown,"Film by Okamoto Tadanari, winner of the Ōfuji Noburō Award in 1977 for the 32nd Mainichi Film Awards in recognition of animation excellence.

The story of two villages on either side of a river who come together to build a bridge to connect their villages and thereby permit a young couple in love to be joined in marriage.",Movie,1.0,Finished Airing,1977-01-01,,Unknown,Unknown,Unknown,Original,Romance,Historical,Unknown,18.0,G - All Ages,5.671,146.0,104862.0,14710,402,0
11561,Sougen no Ko Tenguri,草原の子テングリ,Unknown,"The story surrounds a boy and a cow who have always lived their lives together. One winter, a famine strikes their village. The villagers resolve to the cow, but the boy secretly helped the cow escape. A few years ago, the boy (now grown-up) and the cow meet again...

(Source: AniDB)",Movie,1.0,Finished Airing,1977-01-01,,Unknown,Unknown,Shin-Ei Animation,Original,"Adventure, Drama",Historical,Kids,21.0,G - All Ages,6.071,499.0,87012.0,11731,1075,1
39626,Dump to Mon-chan no Chiisana Bouken,ダンプとモンちゃんの小さなぼうけん,Unknown,A traffic safety anime starring a small elephant named Dump and a monkey named Mon-chan.,Movie,1.0,Finished Airing,1977-01-01,,Unknown,Unknown,Unknown,Original,Unknown,Unknown,Kids,16.0,G - All Ages,,,177532.0,19373,82,0
18007,Dalam-iwa Goseumdochi,다람이와 고슴도치,Brave Soldier,"Squirrel and Hedgehog documents various animal communities warring and in conflict against one another, each animal being a symbolic representation of real life countries and sometimes political events.

A North Korean propaganda anime that was developed and produced in North Korea to be aired on state television.",TV,32.0,Finished Airing,1977-01-01,2012-06-06,SEK Studios,Unknown,Unknown,Unknown,Unknown,"Historical, Military",Unknown,20.0,R - 17+ (violence & profanity),,,175492.0,13557,573,3
43395,Huo Hong De Yan Biao,火红的岩标,Unknown,Unknown,Movie,1.0,Finished Airing,1977-01-01,,Unknown,Unknown,Shanghai Animation Film Studio,Book,Unknown,Unknown,Kids,9.0,G - All Ages,,,185792.0,20077,50,0
2576,Araiguma Rascal,あらいぐまラスカル,Raccoon Rascal,"Life in Brailsford Junction, Wisconsin, is simple and quiet for Sterling North, who spends most of his free time caring for animals. With his mother in the hospital and his brother fighting on the Western Front, the boy lives only with his father and his dog Hauser.

One weekend, cutting away from his usual chores, Sterling, his friend Oscar, and Hauser head off on a fishing trip. On their way to the river, his dog catches a scent at the base of a tree. Unearthing a raccoon's nest, the two boys find an orphaned kit. A passing hunter has killed the kit's mother to make a fur hat, leaving Sterling to adopt and care for the orphaned raccoon.

Torn by his fracturing family, a brother in the trenches, along with the ailing health of his mother, Sterling's bonds with life and the world around him are kept together and strengthened by life with his new friend, the ""ring-tailed wonder"" and scoundrel, whom he names Rascal.

[Written by MAL Rewrite]",TV,52.0,Finished Airing,1977-01-02,1977-12-25,Fuji TV,Unknown,Nippon Animation,Book,"Drama, Slice of Life","Historical, Pets",Unknown,26.0,G - All Ages,6.721,784.0,51792.0,9304,2659,7
50102,Hasta Luego: Sayonara Tsuki no Neko,アスタ・ルエゴ ～さよなら月の猫～,Unknown,A music video for the song Hasta Luego: Sayonara Tsuki no Neko by Naoko Ken that was featured on NHK's Minna no Uta program.,Music,1.0,Finished Airing,1977-02-01,,NHK,Unknown,Unknown,Original,Unknown,Music,Kids,2.0,G - All Ages,,,182832.0,19606,66,0
6087,Jetter Mars,ジェッターマルス,Unknown,"In 2015 A.D., Dr. Yamanoue, the Secretary of the Science Ministry, who devotes himself assembles the Android robot on an artificial island. He intends to live together with him as his own son. But the robot has a deficiency in his electric brain. He comes to the conclusion that Dr. Kawashimo's help is essential to correct his defective rain. Although they are friends, they are rivals not only in private life but also in scientific study. Dr. Yamanoue is very jingoistic and only thinks of the robot as one of his strategic arms. On the contrary, Dr. Kawashimo is a pacifist and devotes his affection to robots.

Dr. Kawashimo hurries to the island on request of Dr. Yamanoue, taking his pretty young daughter Miri with him. Arriving on the island, Dr. Kawashimo sets the electric brain into Jet Mars, a robot boy. Thus Mars comes into the world. Everything is new to Mars and he doesn't know what is good or bad. On the next day he lifts Dr. Kawashimo and Miri up onto the building. When he sees a glint of moisture in Miri's eyes, he has a mysterious feeling in his mind. Then he asks Dr. Yamanoue what it is. He is taught that it is a tear a weak girl sheds, but, a strong man never does.

One day, the electric brain of Fainton, another robot, is put out of order. So Fainton goes-on a wild rampage and the island is plunged into a crisis. When the seawater runs into the facilities from the big hole made by Fainton, only Mars stands in amazement and is quite at a loss what to do just then Miri exhibits her ultra ability and covers the big hole. Led by her, Mars also carries a sheet of iron and makes repairs. At last they rescue Dr. Yamanoue and Dr. Kawashimo from being washed by seawater. Miri is the robot made by Dr. Kawashimo. Mars learns how to cry and learns how to perform a kind deed.

(Source: Tezuka Production, Toei Animation)",TV,27.0,Finished Airing,1977-02-03,1977-09-15,"Madhouse, Fuji TV, Tezuka Productions",Unknown,Toei Animation,Original,"Action, Drama, Sci-Fi",Mecha,Unknown,23.0,G - All Ages,6.121,366.0,84412.0,11329,1251,2
9279,Bara no Hana to Joe,バラの花とジョー,Unknown,"It's a Sanrio picture that feels partly like an anime art film and partly like a Warner Bros. cartoon. The film features some very creative imagery, a groovy 70's jazz score, and very little spoken dialogue. It's a story about a dog named Joe that falls in love with a rose and protects it from a mean spirited crow. There's some energetic Fritz Freeling style action. There's also some unexpectedly grim tragedy, not including the anticipated outcome, which does occur as expected.

(Source: animenation.net)",Movie,1.0,Finished Airing,1977-03-01,,Sanrio,Unknown,Unknown,Picture book,Drama,Unknown,Kids,20.0,PG - Children,5.631,470.0,106242.0,11907,1007,4
