anime_ID,Title,Japanese,English,Synopsis,Type,Episodes,Status,Start_Aired,End_Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographics,Duration_Minutes,Rating,Score,Scored_Users,Ranked,Popularity,Members,Favorites
28419,Katsura Hime,かつら姫,Princess Katsura,Short film about a princess being kidnapped.,Movie,1.0,Finished Airing,1937-01-01,,The National Film Center Japan,Unknown,Unknown,Original,"Action, Comedy",Unknown,Unknown,2.0,G - All Ages,5.121,349.0,121852.0,13102,671,0
7500,Maabou no Shounen Koukuu Tsuwamono,マー坊の少年航空兵,Unknown,Unknown,Movie,1.0,Finished Airing,1937-10-27,,Unknown,Unknown,Unknown,Original,Unknown,Historical,Unknown,11.0,G - All Ages,,,131902.0,15115,365,1
30012,Tekusuke Monogatari,テク助物語,Unknown,A wandering swordsman arrives in a village and saves the citizens from bandits' attack.,Movie,1.0,Finished Airing,1938-01-01,,The National Film Center Japan,Unknown,Unknown,Original,Unknown,Historical,Unknown,9.0,G - All Ages,5.281,154.0,117992.0,15197,360,0
31948,Sora no Arawashi,空の荒鷲,Unknown,Short movie by Noburou Oofuji.,Movie,1.0,Finished Airing,1938-04-20,,Unknown,Unknown,Unknown,Original,"Action, Drama",Unknown,Unknown,9.0,G - All Ages,,,151782.0,15657,322,0
6841,Maabou no Kinoshita Toukichirou,マー坊の木下藤吉郎,Mabo as Tokichiro Kinoshita,A boy works hard to please his lord and gain advancement.  Short film from 1938.,Movie,1.0,Finished Airing,1938-12-05,,Unknown,Unknown,Unknown,Original,Unknown,Samurai,Unknown,6.0,G - All Ages,5.001,593.0,123742.0,11508,1162,0
33134,Kachikachi Yama (1939),カチカチ山,Unknown,A short film based on the Kachikachi Yama folktale.,Movie,1.0,Finished Airing,1939-01-01,,Unknown,Unknown,Unknown,Other,Fantasy,Unknown,Unknown,8.0,G - All Ages,,,188872.0,18031,171,0
6842,Oyoge ya Oyoge,泳げや泳げ,"Swim, Monkey, Swim!","The animals are having a swimming contest. The strutting Saru-kun, a monkey, can't bring himself to admit that he cannot swim, and puts himself forward as a contestant. He dives right in, but immediately starts to sink. For some reason the bottom of the pool is littered with seaweed and coral, and a kappa, a type of water imp, also lives down there. Saru-kun fights with the kappa, and manages to seize the saucer off its head. The kappa agrees to let Saru-kun ride on his back while he swims, in exchange for the return of his saucer. Saru-kun then cruises right through the pool, looking for all the world like he is swimming under his own power, and wins the race successfully. But what happens in the end?

(Source: Digital Meme)",Movie,1.0,Finished Airing,1939-01-01,,Unknown,Unknown,Unknown,Original,Sports,Unknown,Unknown,10.0,G - All Ages,4.941,390.0,124732.0,12837,734,1
30045,Shin Saru Kani Gassen,新猿蟹合戦,Unknown,Crabs ban together to get right of an ape in their peach tree after it keeps stealing their food and hitting them with the fruits to the point where one gets severely injured.,Movie,1.0,Finished Airing,1939-01-01,,The National Film Center Japan,Unknown,Unknown,Other,Drama,Unknown,Unknown,11.0,G - All Ages,5.071,269.0,122722.0,13519,581,1
28241,Ahiru Rikusentai,あひる陸戰隊,Duck Brigade,Ducks get into a conflict with frogs and start a war.,Movie,1.0,Finished Airing,1940-01-01,,Geijutsu Eigasha,Unknown,Unknown,Original,Action,"Historical, Military",Kids,13.0,G - All Ages,5.051,525.0,123062.0,11842,1032,3
33135,Kachikachi Yama (1940),カチカチ山,Unknown,A 10-minute film based on the folktale of the same name. The screenplay was done by 	Masaoka Kenzo.,Movie,1.0,Finished Airing,1940-01-05,,Unknown,Unknown,Unknown,Other,Fantasy,Unknown,Unknown,10.0,G - All Ages,,,188882.0,15789,312,0
28143,Ochou Fujin no Gensou,お蝶夫人の幻想,Madame Butterfly's Illusion,"Butterfly, a faithful Japanese wife, waits patiently in Nagasaki for the return of her American husband, Pinkerton. She sees the Stars and Stripes fluttering atop an approaching ship and rightly surmises that Pinkerton is onboard. However, the feckless foreigner is arriving in the company of his ""real"" Caucasian wife, causing the heartbroken Butterfly to commit suicide. This masterpiece of Japanese silhouette animation makes the best of its source material.

(Source: The Anime Encyclopedia)",Movie,1.0,Finished Airing,1940-05-16,,Unknown,Unknown,Unknown,Other,Drama,Historical,Unknown,12.0,G - All Ages,5.591,340.0,107852.0,12419,847,0
7501,Kintarou Taiiku Nikki,キンタロー体育日記,Unknown,"A young man in a leotard leads a group of animals in a sumo wrestling match. The bear is the final victor of all the animals, but then loses when he must face Kintaro.",Movie,1.0,Finished Airing,1940-09-19,,Unknown,Unknown,Unknown,Original,Comedy,Combat Sports,Unknown,9.0,G - All Ages,5.191,216.0,120312.0,13483,587,1
