anime_ID,Title,Japanese,English,Synopsis,Type,Episodes,Status,Start_Aired,End_Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographics,Duration_Minutes,Rating,Score,Scored_Users,Ranked,Popularity,Members,Favorites
17387,Imokawa Mukuzo: Genkanban no Maki,芋川椋三玄関番の巻,Unknown,"The third professionally produced Japanese animation film (made by Japanese animation pioneer Shimokawa Hekoten)  to be shown in a cinema, in this case, in the Asakusa Kinema Kurabu, a theater in Tokyo managed directly by  the film company Tenkatsu (Tennen-shoku Katsudou Shashin). ",Movie,1.0,Finished Airing,1917-01-01,,Unknown,Unknown,Unknown,Original,Comedy,Unknown,Unknown,8.0,G - All Ages,5.321,317.0,117012.0,12191,913,2
23651,Hanawa Hekonai Kappa Matsuri,塙凹内かっぱまつり,Unknown,Unknown,Movie,1.0,Finished Airing,1917-01-01,,Unknown,Unknown,Unknown,Unknown,Comedy,Unknown,Kids,,G - All Ages,,,182382.0,15844,308,2
23189,Dekobou Shingachou: Meian no Shippai,凸坊新画帳 名案の失敗,Unknown,Unknown,Movie,1.0,Finished Airing,1917-02-01,,Unknown,Unknown,Unknown,Original,Comedy,Unknown,Unknown,5.0,G - All Ages,5.411,517.0,114142.0,11310,1261,9
23187,Chamebou Shin Gachou: Nomi Fuufu Shikaeshi no Maki,茶目坊新画帳 蚤夫婦仕返しの巻,Unknown,Unknown,Movie,1.0,Finished Airing,1917-04-28,,Unknown,Unknown,Unknown,Original,Comedy,Unknown,Unknown,,G - All Ages,,,172662.0,14600,415,1
24575,Yume no Jidousha,夢の自動車,Unknown,"It is most likely a story about a great dream like car.

(Source: Wikipedia)",Movie,1.0,Finished Airing,1917-05-01,,Nikkatsu Mukojima,Unknown,Unknown,Original,Unknown,Racing,Unknown,,G - All Ages,,,164822.0,14096,479,1
10742,Saru to Kani no Gassen,サルとカニの合戦,Unknown,"A monkey tricks a crab and steals his food. More crabs arrive and begin fighting the monkey.

(Source: AniDB)",Movie,1.0,Finished Airing,1917-05-20,,Unknown,Unknown,Unknown,Other,Drama,Unknown,Unknown,6.0,G - All Ages,4.911,357.0,125262.0,12182,915,1
6654,Namakura Gatana,なまくら刀（塙凹内名刀之巻）,The Dull Sword,"Namakura Gatana, meaning ""dull-edged sword,"" is a four-minute comedy about a samurai who, thanks to his dull instrument, loses every time he attacks a weak opponent. In order to examine the sword, he tries to attack passers-by, but lower-class townspeople fight back and knock him down.

(Source: AniDB)",Movie,1.0,Finished Airing,1917-06-30,,Unknown,Unknown,Unknown,Original,Comedy,Samurai,Unknown,4.0,G - All Ages,5.521,4955.0,110412.0,6209,8136,12
24573,Neko to Nezumi,猫と鼠,Unknown,It is most likely a short story about a cat and a mouse.,Movie,1.0,Finished Airing,1917-07-04,,Unknown,Unknown,Unknown,Original,Comedy,Unknown,Unknown,,G - All Ages,,,138172.0,14488,427,1
23183,Itazura Post,いたずらポスト,Unknown,Unknown,Movie,1.0,Finished Airing,1917-07-28,,Unknown,Unknown,Unknown,Original,Comedy,Unknown,Unknown,,G - All Ages,,,187092.0,14620,413,1
23185,Chamebou Kuukijuu no Maki,茶目坊空気銃の巻,Unknown,Unknown,Movie,1.0,Finished Airing,1917-08-11,,Unknown,Unknown,Unknown,Original,Comedy,Unknown,Unknown,,G - All Ages,,,172652.0,14761,399,0
