anime_ID,Title,Japanese,English,Synopsis,Type,Episodes,Status,Start_Aired,End_Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographics,Duration_Minutes,Rating,Score,Scored_Users,Ranked,Popularity,Members,Favorites
47545,Taoqi Huaxue,淘气化学,Unknown,Unknown,TV,50.0,Finished Airing,2017-01-01,,Unknown,Unknown,Unknown,Original,Unknown,Educational,Kids,4.0,PG - Children,,,154512.0,21003,30,0
38932,Oyako wa Tsudzuku yo,親子は続くよ,Unknown,Kao Japan is a chemical and cosmetics company. They have commissioned Yoshiharu Satou to create an animated short about parents and adult children to promote their strong deodorizing products.,ONA,1.0,Finished Airing,2017-01-01,,Unknown,Unknown,Trash Studio,Original,Slice of Life,Unknown,Unknown,3.0,G - All Ages,6.051,112.0,87702.0,17007,230,0
45537,Shuimu Donghua Xuetang,水木动画学堂,Unknown,Unknown,TV,420.0,Finished Airing,2017-01-01,,Unknown,Unknown,Unknown,Original,Unknown,Unknown,Kids,5.0,PG - Children,,,150882.0,19730,59,0
49069,Xiao Zhuren: Zhengyi Lianmeng 2nd Season,小主人之正义联盟第二季,Unknown,Unknown,TV,52.0,Finished Airing,2017-01-01,,Unknown,Unknown,Unknown,Unknown,"Comedy, Sci-Fi",Unknown,Kids,13.0,PG - Children,,,161652.0,19721,60,0
47581,Fendou Ji,奋斗记,Unknown,Unknown,TV,20.0,Finished Airing,2017-01-01,,Unknown,Unknown,Unknown,Original,Comedy,Workplace,Unknown,5.0,G - All Ages,,,178542.0,20831,32,0
47555,Xiao Yu Er Qiyu Ji,小鱼儿奇遇记,Unknown,Unknown,TV,12.0,Finished Airing,2017-01-01,,Unknown,Unknown,Unknown,Original,"Adventure, Fantasy",Unknown,Kids,10.0,PG - Children,,,161602.0,21163,28,0
47563,Xiao Laba: Tanxian Qiyu,小喇叭之探险奇遇,Unknown,Unknown,TV,26.0,Finished Airing,2017-01-01,,Unknown,Unknown,Unknown,Book,Fantasy,Unknown,Kids,5.0,PG - Children,,,161122.0,21156,28,0
45522,Xiao Zhuren: Zhengyi Lianmeng,小主人之正义联盟,Unknown,Unknown,TV,52.0,Finished Airing,2017-01-01,,Unknown,Unknown,Unknown,Original,"Comedy, Sci-Fi",Unknown,Kids,13.0,PG - Children,,,161642.0,19653,64,0
50751,Sumikko no Ko,すみっこのこ,My Secret School Days,"It would be so much better if everyone just went away... A girl who hates school sits in the corner of the classroom and creates an imaginary world.

1st year work 2017, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation.

(Source: Geidai Animation)",Movie,1.0,Finished Airing,2017-01-01,,Geidai Animation,Unknown,Unknown,Original,Unknown,School,Unknown,4.0,G - All Ages,,,153152.0,19623,65,0
49314,Shoujo Nosferatu,少女ノスフェラトゥ,Nosferatu Maiden,"Graduate Work 2017 from Chinami Taniguchi, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation.

The story of Nosferatu vampires glimpsed by a boy who gets lost in a forest.

(Source: Geidai Animation)",Movie,1.0,Finished Airing,2017-01-01,,Geidai Animation,Unknown,Unknown,Original,"Avant Garde, Horror",Psychological,Unknown,6.0,G - All Ages,6.101,191.0,85582.0,14447,433,1
39541,Mukashi no Yama,むかしの山,Mountain,"Inspired by Katsuhiko Kamimura's Myths of India, a collection of short stories on Hindu mythology, Mukashi no Yama tells a poetic and humerus tale about mountains that could fly. When they fell to the ground, the earth shook with a great sound. 

(Source: Official Website)",Movie,1.0,Finished Airing,2017-01-01,,Unknown,Unknown,Unknown,Other,Avant Garde,Unknown,Unknown,3.0,G - All Ages,,,136522.0,18503,143,0
50243,Matter,MATTER,Unknown,"Animation for Design Art Fair (Seoul Art Center, 2017)

(Source: vcrworks.kr)",Special,1.0,Finished Airing,2017-01-01,,Unknown,Unknown,VCRWORKS,Original,Avant Garde,Unknown,Unknown,27.0,G - All Ages,,,133252.0,19598,67,0
