anime_ID,Title,Japanese,English,Synopsis,Type,Episodes,Status,Start_Aired,End_Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographics,Duration_Minutes,Rating,Score,Scored_Users,Ranked,Popularity,Members,Favorites
12897,Uchuu Patrol Hopper,宇宙パトロールホッパ,Space Patrol Hopper,"After an alien attack, a boy named Jun is rescued by aliens who give him super powers and recruit him into the Space Patrol. The series was renamed Patrol Hopper Uchukko Jun for the final 18 episodes. 

(Source: AniDB) ",TV,44.0,Finished Airing,1965-02-01,1965-11-29,Unknown,Unknown,Toei Animation,Unknown,Sci-Fi,Space,Unknown,25.0,G - All Ages,,,157792.0,13484,588,0
2833,Gulliver no Uchuu Ryokou,ガリバーの宇宙旅行,Unknown,"Ted meets the aged professor Gulliver in a deep, dark forest. Accompanied by Mack the dog, a toy soldier called The General, and the Crow, the two set off on a journey to the Planet of Blue Hope in their spaceship the Gulliver.

(Source: AniDB)",Movie,1.0,Finished Airing,1965-03-20,,Unknown,Unknown,Toei Animation,Unknown,"Adventure, Sci-Fi",Unknown,Unknown,80.0,G - All Ages,5.741,559.0,101882.0,10970,1434,1
8879,Dolphin Ouji,ドルフィン王子,Unknown,"Produced as a short experimental trial series of only 3 episodes and filmed in black and white. Inspired in part by the novel ""Deep Range"" by Arthur C. Clarke, the tale of an undersea boy (Dolphin Prince) with a pet dolphin, who swam in a wetsuit with a built-in jetpack and stunned his enemies with an aqua-boomerang. The episodes featured his mermaid friend Neptuna and Dr. Mariner, with stories entitled ""Secret Of The Red Vortex"", ""Call Of The Sea"" and ""Attack Of The Sea-Star People.""

(Source: Wikipedia and The Anime Encyclopedia) ",TV,3.0,Finished Airing,1965-04-04,1965-04-18,Fuji TV,Unknown,Unknown,Unknown,"Action, Adventure, Sci-Fi",Unknown,Kids,23.0,G - All Ages,,,176632.0,14251,457,0
12887,Uchuu Shounen Soran,宇宙少年ソラン,Unknown,"A classic sci-fi TV anime. The adventures of super-boy. In the 21st century, a human boy is raised on the Planet Soran, home of one of the most advanced civilization in the Galactic Federaion. The planet has the gravity 15 times stronger than Earth. People of Soran changed the boy into a cyborg so that he can live on the planet. Years later the boy returns to Earth. He calls himself Soran. On Earth, his phsical ability is 15 times superior to normal humans. He uses the power for justice. 

(Source: AniDB) ",TV,96.0,Finished Airing,1965-05-04,1967-03-28,Unknown,Unknown,Eiken,Unknown,"Action, Adventure, Sci-Fi",Unknown,Unknown,25.0,None,,,157812.0,13592,569,2
6989,Uchuu Ace,宇宙エース,Space Ace,"Dr. Tatsunoko of Tatsunoko Research Center goes undersea accompanied by his daughter Asari to inquire into some mysterious radiation and discovers there a giant shell and it is known that the radiation comes from a globe laid inside the shell. Then Asari finds an object in the shape of compact with a message in it. It says that a space alien from the Planet of Parlum which is on the verge of extinction is lying in the globe. Suddenly a boy with a strange look appears out of the globe and goes wild. He is the very person mentioned in the message with the name of Ace. His source of energy for superhuman power is what is called space food and he can fly with the help of Silver Ring made with energy collected instantly in the aerial environment. Also he is able to use it as a weapon to fight the enemy with. Supported by his friends including Asari, Ibo the robot dog, and Hermit Crab Reporter, he gallantly goes into action to settle various difficulties caused by mystic robots and brutal space invaders.",TV,52.0,Finished Airing,1965-05-08,1966-04-28,Unknown,Unknown,Tatsunoko Production,Unknown,"Action, Adventure, Sci-Fi",Unknown,Unknown,25.0,G - All Ages,,,157692.0,12963,708,2
6448,Yuusei Shounen Papii,遊星少年パピイ,Prince Planet,"Tells the story of a member of the Universal Peace Corps from the Planet Radion coming to Earth on a mission to determine if this world meets standards for membership in the Galactic Union of Worlds and assist its inhabitants during his stay. While on his mission Prince Planet adopts the identity of an Earth boy named Bobby and gains comrades who work together alongside him combating evil forces both alien and terrestrial. 

(Source: Wikipedia) ",TV,52.0,Finished Airing,1965-06-03,1966-05-27,Unknown,Unknown,Eiken,Original,"Action, Sci-Fi","Space, Super Power",Unknown,25.0,PG - Children,5.581,239.0,108392.0,12502,822,1
4088,Wonder 3,ワンダー３,The Amazing 3,"Wonder 3 is an Osamu Tezuka manga and a black and white anime series. It involved the adventures of three agents from outer space who were sent to Earth to determine whether the planet, a potential threat to the universe, should be destroyed. The instrument of destruction is a device resembling a large black ball with two antennae that is variously called an anti-proton bomb, a solar bomb, and a neutron bomb. Although the three agents (Captain Bokko, Nokko, and Pukko) are originally humanoid in appearance, upon arrival on Earth they take on the appearances of a rabbit (Bokko), a horse (Nokko), and a duck (Pukko) that they had captured as examples of Earth life forms. While on Earth they travel in a tire-shaped vehicle capable of enormous speeds called the Big Wheel, which can travel on both land and water (and, with modifications, through the air).

The series tackles a number of issues which were surprisingly progressive for an animated cartoon of that period; particularly ecological concerns and poverty.

(Source: Wikipedia)",TV,52.0,Finished Airing,1965-06-06,1966-06-27,Fuji TV,Unknown,Mushi Production,Unknown,"Action, Adventure, Comedy, Sci-Fi",Unknown,Unknown,23.0,G - All Ages,6.541,276.0,61792.0,11972,980,4
19989,Tatakae! Osper,戦え! オスパー,Unknown,"On a distant world, people with paranormal powers battle each other.

Based on a story by Yamano Kouichi.

(Source: AniDB)",TV,52.0,Finished Airing,1965-12-14,1967-10-11,Nihon Hoso Eigasha,Unknown,Unknown,Unknown,"Action, Sci-Fi",Unknown,young boy,24.0,PG-13 - Teens 13 or older,,,154652.0,14542,421,0
9438,Rainbow Sentai Robin,レインボー戦隊ロビン,Unknown,"A squadron of robots defends the planet against alien invaders. 

(Source: AniDB)",TV,48.0,Finished Airing,1966-04-23,1967-03-24,Unknown,Unknown,Toei Animation,Unknown,"Action, Adventure, Sci-Fi",Unknown,Unknown,26.0,G - All Ages,6.011,177.0,90242.0,12642,785,0
12767,Yuusei Kamen,遊星仮面,Unknown,"Donning a special mask, a young man defends the planet. 

(Source: AniDB) ",TV,39.0,Finished Airing,1966-06-03,1967-02-21,Unknown,Unknown,Eiken,Unknown,Sci-Fi,Unknown,Unknown,25.0,PG-13 - Teens 13 or older,,,165092.0,13650,556,0
6872,Cyborg 009,サイボーグ009,Cyborg 009,Original Cyborg 009 1966 movie based on the manga. Features 009's origin and an epic battle against Black Ghost and their evil robot forces.,Movie,1.0,Finished Airing,1966-07-21,,Unknown,Unknown,Toei Animation,Manga,"Action, Adventure, Drama, Sci-Fi",Unknown,young boy,65.0,G - All Ages,6.011,1092.0,89972.0,8805,3181,2
8897,Ganbare! Marine Kid,がんばれ！マリンキッド,Marine Boy,"An expansion of the original Dolphin Ouji series. Character names were altered, (changing 'Dolphin Prince' to 'Marine Kid' and 'Neptuna' to 'Neptina'), characters were added and concepts expanded. In order to distance the new series from the original trial episodes, the series was re-titled Ganbare! Marine Kid.

Marine, whose father, Dr. Mariner, is an oceanographer with the Ocean Patrol, has been genetically altered to have superior underwater swimming abilities and chews Oxygum to supply himself with air underwater. Along with his companion, Whitey the white dolphin (Splasher in the U.S. version), Marine helps his father keep the sea safe.

(Source: Wikipedia and The Anime Encyclopedia) ",TV,13.0,Finished Airing,1966-10-06,1966-12-26,"TBS, Tele-Cartoon Japan",Unknown,Unknown,Unknown,"Action, Adventure, Sci-Fi",Unknown,Kids,25.0,PG - Children,5.521,136.0,110312.0,13761,534,0
27379,Sekai no Ouja: King Kong Taikai,世界の王者 キングコング大会,Unknown,Recap of the first episodes of the TV Series.,Special,1.0,Finished Airing,1966-12-31,,Unknown,Unknown,Toei Animation,Unknown,"Adventure, Sci-Fi",Unknown,Unknown,56.0,G - All Ages,,,147662.0,15957,301,0
23911,"Subarashii Sekai Ryokou: Alaska no Tabi ""Daigo Hyougaki""",すばらしい世界旅行 アラスカの旅“第五氷河期”,Unknown,"In the near future, Earth is engulfed in a new ice age as snow falls ceaselessly in summer and glaciers advance with uncharacteristic speed. In this SF spinoff of the live-action Wonderful World Travel series, humanity must decide whether to use science to fight the ice or to adapt to it. 

(Source: Anime Encyclopedia)",Special,2.0,Finished Airing,1967-01-29,1967-02-05,Nippon Television Network,Unknown,Unknown,Unknown,"Adventure, Sci-Fi",Unknown,Unknown,30.0,PG - Children,,,152912.0,16305,277,1
